1294915087918|1279576486575|7|343597384973|1294915087918|31.169.119.135|Firefox|ok|2|4398046511127|107|-1|343597384970|
1294915924581|1285368309786|7|343597384981|1294915924581|82.218.108.74|Internet Explorer|no|2|8796093022252|3|-1|343597384969|
1294916187818|1281434603250|7|343597384905|1294916187818|41.215.148.233|Internet Explorer|About Pliny the Elder, ted by the fumes, suggesting natural About Isabella I of Castile, dom out of the enormous debt her brotAbout Montserrat, |144|6597069766656|44|343597384904|-1|1172;1771;7006;9255
1294916461113|1285906820663|7|343597384986|1294916461113|114.134.191.9|Chrome|no|2|8796093022215|67|343597384982|-1|
1294917647729|1285368309786|7|343597384936|1294917647729|200.11.106.183|Internet Explorer|right|5|8796093022252|11|-1|343597384932|
1294917939388|1278157930098|7|343597384906|1294917939388|197.253.232.47|Chrome|About Theodore Roosevelt, vatives gained control of the Republican party for About Spider-Man, rs and the Fantastic Four, Marvel's flagship superhAbout |152|4398046511106|87|343597384904|-1|2794;7012;11752
1294921146144|1268067757516|7|343597384968|1294921146144|77.110.234.192|Internet Explorer|duh|3|10|32|343597384966|-1|
1294921692976|1280077491119|7|343597384919|1294921692976|103.3.193.122|Firefox|no way!|7|4398046511113|94|-1|343597384909|
1294923078466|1279722748150|7|343597384926|1294923078466|190.104.10.80|Chrome|About Michel Foucault, t was listed as thAbout Desiderius Erasmus, eration, and enjoyAb|87|4398046511147|5|-1|343597384923|594;1454;2019;2851;11590
1294925947359|1292323297510|7|343597384960|1294925947359|46.174.171.247|Chrome|no way!|7|10995116277795|92|343597384957|-1|
1294926184016|1283798254594|7|343597384657|1294926184016|79.99.62.6|Chrome|ok|2|6597069766667|38|343597384650|-1|
1294928011801|1269696518717|7|343597384918|1294928011801|49.156.29.49|Firefox|I see|5|48|62|-1|343597384914|
1294928837920|1287294840602|7|343597384977|1294928837920|85.30.91.255|Internet Explorer|fine|4|8796093022220|38|343597384966|-1|
1294929296955|1271942531928|7|343597384934|1294929296955|77.95.4.249|Internet Explorer|yes|3|2199023255589|46|-1|343597384929|
1294929298888|1276997338974|7|343597384978|1294929298888|46.1.84.174|Internet Explorer|About Bugs Bunny,  Schlesinger ProAbout Joseph McCarthy,  death was acuteAbout Richard I of Eng|95|4398046511112|50|343597384966|-1|2969;5142;9095;9097;9245;9294
1294929309540|1286002364765|7|343597384651|1294929309540|14.206.234.154|Internet Explorer|roflol|6|8796093022235|98|343597384650|-1|
1294929826250|1276847458297|7|343597385013|1294929826250|58.84.207.163|Chrome|About David Bowie, iographer DavidAbout Ridley Scott, ting, as well aAbout James Stewart|88|4398046511136|62|-1|343597385006|1991;2087;2931;7006;7579;11717
1294936975973|1286249342147|7|343597384975|1294936975973|31.186.188.145|Chrome|LOL|3|8796093022248|72|-1|343597384970|
1294939566287|1287191080164|7|343597384956|1294939566287|110.74.213.166|Internet Explorer|About Say It Right, nd in various locatiAbout Eat It, cs to Jackson for peAbo|77|8796093022246|67|-1|343597384953|5186;6036;9506;11370
1294939574495|1276997338974|7|343597384979|1294939574495|31.185.134.46|Internet Explorer|right|5|4398046511112|107|343597384966|-1|
1294943133147|1285906820663|7|343597384987|1294943133147|46.30.186.76|Chrome|About I Never Loved a Man the Way I Love You,  the 1001 Albums You Must HeAbout C|81|8796093022215|89|343597384982|-1|5984;10541;11638
1294946842926|1287191080164|7|343597384980|1294946842926|190.112.193.126|Internet Explorer|About Isabella I of Castile, pain under About Britney Spears, (born DecemAbout John |84|8796093022246|47|-1|343597384969|1771;2800;3006;5275;6439;9195;9245;9285
1294947089508|1285783100222|7|343597384889|1294947089508|82.211.218.193|Firefox|About Franz Joseph I of Austria, ulted in AustAbout Gilbert du Motier, marquis de La|84|8796093022222|10|343597384888|-1|144;584;1021;1178;1771;2894;11745
1294947192622|1270479069862|7|343597384901|1294947192622|24.212.32.174|Firefox|About Dante Alighieri, nown as the tAbout Isabella I of Castile,  under their|77|2199023255591|66|343597384888|-1|1178;1771;8271;9071;9257;9263
1294947339615|1270089169202|7|343597384903|1294947339615|151.184.46.38|Firefox|About Socrates, el, Eusebius of CAbout Justin Timberlake, e JC Chasez. TimbAbout S|82|2199023255565|89|-1|343597384901|976;2832;8271;9071;9293
1294947785626|1290204368006|7|343597384891|1294947785626|124.195.142.52|Firefox|About Franz Joseph I of Austria, ia, which waAbout Dante Alighieri, guage and |78|8796093022232|85|343597384888|-1|144;1178;1771;3002;6421;6969;9263
1294948802257|1280659687191|7|343597384890|1294948802257|49.50.117.7|Internet Explorer|duh|3|6597069766701|0|343597384888|-1|
1294950211786|1268951057359|7|343597384967|1294950211786|31.221.35.170|Safari|right|5|41|107|343597384966|-1|
1294953130095|1280659687191|7|343597384653|1294953130095|124.248.191.126|Internet Explorer|About James Monroe, nroe was easily elected president in 1816, wAbout Charles II of En|86|6597069766701|67|343597384650|-1|2997;6368
1294955322330|1290768936246|7|343597384972|1294955322330|186.117.153.149|Firefox|cool|4|10995116277806|70|343597384966|-1|
1294956669962|1285373931149|7|343597384902|1294956669962|81.30.91.206|Firefox|roflol|6|8796093022239|63|-1|343597384901|
1294973284448|1282343327148|7|343597384892|1294973284448|188.140.189.171|Firefox|good|4|6597069766674|33|-1|343597384891|
1294974778476|1268951057359|7|343597384974|1294974778476|202.0.80.157|Safari|thx|3|41|35|343597384966|-1|
1294982957510|1276997338974|7|343597384893|1294982957510|213.55.79.250|Internet Explorer|About Mohandas Karamchand Gandhi,  and advocated thaAbout Vladimir Nabokov, e Modern Libr|89|4398046511112|76|343597384888|-1|1021;1682;1771;6412;11531
1294990738868|1285368309786|7|343597384897|1294990738868|91.186.232.92|Internet Explorer|no|2|8796093022252|18|-1|343597384893|
1294997563963|1286002364765|7|343597384899|1294997563963|202.9.76.218|Internet Explorer|yes|3|8796093022235|19|-1|343597384893|
1295012717721|1292323297510|7|343597384894|1295012717721|62.205.196.105|Chrome|roflol|6|10995116277795|20|-1|343597384893|
1295015569284|1267940468221|7|343597384896|1295015569284|41.224.119.58|Internet Explorer|About Vladimir Nabokov, e as a writer of EngliAbout Isabella I of Castile,  Holy Roman Emperor. AAbout Pet|106|6|104|-1|343597384893|1682;1771;2095;2987;13379
1295015634520|1280077491119|7|343597384898|1295015634520|27.106.18.214|Firefox|maybe|5|4398046511113|0|-1|343597384896|
1295024606300|1281434603250|7|343597384895|1295024606300|85.134.231.61|Internet Explorer|duh|3|6597069766656|37|343597384888|-1|
1295035013068|1286002364765|7|343597384900|1295035013068|31.24.6.75|Internet Explorer|About Vladimir Nabokov, English prose. About Alicia Keys, , Unplugged, whA|74|8796093022235|107|-1|343597384896|1682;5152;11256;12431;13379
1295194195896|1276847458297|7|343597384791|1295194195896|213.150.191.199|Chrome|About James Monroe, ht in the American Revolutionary War. About Henry VII |74|4398046511136|104|343597384789|-1|2997;9097
1295198777639|1268067757516|7|343597384795|1295198777639|41.77.4.226|Internet Explorer|thanks|6|10|110|343597384789|-1|
1295219086492|1276997338974|7|343597384792|1295219086492|196.1.112.229|Internet Explorer|no|2|4398046511112|71|-1|343597384791|
1295225844572|1276013897047|7|343597384793|1295225844572|41.138.129.66|Firefox|About Maimonides, medieval Jewish philosopher aAbout James Monroe,  Nonetheless, Mon|84|4398046511123|25|-1|343597384791|1762;2997;9097
1295226122431|1292190036211|7|343597384796|1295226122431|41.188.66.220|Safari|LOL|3|10995116277809|25|-1|343597384793|
1295230708256|1287610598635|7|343597384794|1295230708256|199.185.139.78|Internet Explorer|maybe|5|8796093022238|107|343597384789|-1|
1295231376829|1278780293772|7|343597384790|1295231376829|31.24.190.185|Safari|no|2|4398046511151|79|343597384789|-1|
1295364461651|1292190036211|7|343597384681|1295364461651|31.25.187.16|Safari|I see|5|10995116277809|107|343597384674|-1|
1295372559492|1286249342147|7|412316861418|1295372559492|78.158.186.199|Chrome|About Missy Elliott, e only female rapper to have six albums certified platinum by the RIAA, including o|104|8796093022248|80|343597384674|-1|6637
1295379243719|1286002364765|7|412316861411|1295379243719|31.177.9.162|Internet Explorer|About Frederick the Great, th, Frederick unsuccessfully attempted to flee from his authoritarian father, Frederick Willia|121|8796093022235|23|343597384674|-1|9244
1295380876041|1278737600823|7|412316861419|1295380876041|31.223.233.31|Internet Explorer|About Frederick the Great, spondent of Voltaire, with whom the king had aAbout Still Fanta|90|4398046511105|79|-1|412316861411|9244;15990
1295381233432|1280659687191|7|412316861422|1295381233432|79.170.62.254|Internet Explorer|great|5|6597069766701|64|-1|412316861411|
1295383474167|1283798254594|7|412316861420|1295383474167|202.124.182.166|Chrome|About Francis of Assisi, of Christ's Passion. He died in 1226 whilAbout Still Fa|80|6597069766667|100|-1|412316861419|1191;15990
1295393563596|1285368309786|7|412316861414|1295393563596|84.246.98.201|Internet Explorer|LOL|3|8796093022252|9|-1|412316861411|
1295402788230|1287191080164|7|412316861421|1295402788230|62.8.76.172|Internet Explorer|good|4|8796093022246|83|-1|412316861411|
1295414019118|1274891728712|7|412316861413|1295414019118|27.110.82.197|Firefox|About James Monroe,  becoming the last president during the FirstAbout British North Amer|89|2199023255580|85|343597384674|-1|2997;6157
1295414815676|1287294840602|7|412316861423|1295414815676|41.204.109.136|Internet Explorer|no way!|7|8796093022220|84|-1|412316861413|
1295419200969|1294069194934|7|412316861415|1295419200969|204.79.186.200|Internet Explorer|About George I of Great Britain, eaction, Jacobites attempted to depose GAbout |79|10995116277777|89|343597384674|-1|795;2997
1295419699462|1282164130705|7|412316861412|1295419699462|62.68.60.157|Chrome|cool|4|6597069766692|22|-1|412316861411|
1295435289274|1286002364765|7|412316861424|1295435289274|41.72.118.168|Internet Explorer|cool|4|8796093022235|110|-1|412316861419|
1295449844590|1294069194934|7|412316861416|1295449844590|41.56.235.42|Internet Explorer|good|4|10995116277777|97|-1|412316861411|
1295918906659|1282164130705|7|412316861448|1295918906659|109.200.164.207|Chrome|LOL|3|6597069766692|109|412316861447|-1|
1295921609629|1287610598635|7|412316861449|1295921609629|83.143.9.132|Internet Explorer|thx|3|8796093022238|17|412316861447|-1|
